"Url","Drug name:","Company name:","Active Ingredient:","Legal Status:"
"https://www.medicines.org.uk/emc/product/6453/smpc","Pamidronate Disodium 6 mg/ml Sterile Concentrate","Hospira UK Ltd","pamidronate disodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5494/smpc","Paludrine/Avloclor Anti-Malarial Travel Pack Chloroquine & Proguanil Anti-Malarial Tablets","Alliance Pharmaceuticals","proguanil hydrochloride,chloroquine phosphate","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/5493/smpc","Paludrine 100 mg Tablets","Alliance Pharmaceuticals","proguanil hydrochloride","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/7235/smpc","Palonosetron Accord 250 micrograms solution for injection","Accord Healthcare Limited ","palonosetron hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7691/smpc","Palladone SR capsules 8 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7693/smpc","Palladone SR capsules 4 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7688/smpc","Palladone SR capsules 24 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1018/smpc","Palladone SR capsules 2 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7690/smpc","Palladone SR capsules 16 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1017/smpc","Palladone capsules 2.6mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7686/smpc","Palladone capsules 1.3 mg","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4363/smpc","Palladone 2 mg/ml solution for injection or infusion","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5158/smpc","Palexia SR prolonged release tablets","Grunenthal Ltd","tapentadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7685/smpc","Palladone 10 mg/ml solution for injection or infusion","Napp Pharmaceuticals Limited","hydromorphone hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5159/smpc","Palexia 50 mg film-coated tablets","Grunenthal Ltd","tapentadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5346/smpc","Palexia 20 mg/ml Oral Solution","Grunenthal Ltd","tapentadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8046/smpc","Palexia 75 mg film-coated tablets","Grunenthal Ltd","tapentadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4509/smpc","Paediatric Paracetamol Elixir BP","Pinewood Healthcare","paracetamol","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/5832/smpc","Paclitaxel 6mg/ml Concentrate For Solution For Infusion","Accord-UK Ltd","paclitaxel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6076/smpc","Paclitaxel 6 mg/ml Concentrate for Solution for Infusion","Accord Healthcare Limited ","paclitaxel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10076/smpc","Paclitaxel 6 mg/ml concentrate for solution for infusion","Seacross Pharmaceuticals Ltd","paclitaxel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3891/smpc","Paclitaxel 6 mg/ml concentrate for solution for infusion","Hospira UK Ltd","paclitaxel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1427/smpc","Pabrinex Intravenous High Potency, Concentrate for Solution for Infusion","Kyowa Kirin Ltd","ascorbic acid,pyridoxine,nicotinamide,thiamine ,riboflavin,glucose monohydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1426/smpc","Pabrinex Intramuscular High Potency Injection","Kyowa Kirin Ltd","ascorbic acid,pyridoxine,nicotinamide,thiamine ,riboflavin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/172/smpc","Pabal 100 micrograms in 1ml solution for injection","Ferring Pharmaceuticals Ltd","carbetocin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3394/smpc","Martapan 2mg/5ml Oral Solution","Martindale Pharma, an Ethypharm Group Company","dexamethasone sodium phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3110/smpc","Marixino 20 mg film-coated tablets","Consilient Health Ltd","memantine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3111/smpc","Marixino 10 mg film-coated tablets","Consilient Health Ltd","memantine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1841/smpc","Mannitol Intravenous Infusion EP 20% w/v","Baxter Healthcare Ltd","mannitol","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1378/smpc","Marcain Polyamp Steripack 0.5%","Aspen","bupivacaine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1643/smpc","Marcain Polyamp Steripack 0.25%","Aspen","bupivacaine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/876/smpc","Marcain Heavy, 0.5% solution for injection.","Aspen","bupivacaine hydrochloride anhydrous","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1840/smpc","Mannitol 15% w/v Solution for infusion","Baxter Healthcare Ltd","mannitol","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1839/smpc","Mannitol 10% Solution for Infusion BP","Baxter Healthcare Ltd","mannitol","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4410/smpc","Manevac Granules","Mylan","ispaghula husk,ispaghula seed,senna pods tinnevelly ","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/6661/smpc","Manerix 300 mg Film-coated Tablets","Mylan","moclobemide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10614/smpc","Manerix 150 mg Film-coated Tablets","Mylan","moclobemide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8473/smpc","Maneo 200 mg Prolonged-release tablets","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8474/smpc","Maneo 150 mg Prolonged-release tablets","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8475/smpc","Maneo 100 mg Prolonged-release tablets","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10449/smpc","Mandaprin 75mg Dispersible Tablets","M & A Pharmachem Ltd","aspirin","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/660/smpc","MaloffProtect","Glenmark Pharmaceuticals Europe Ltd","atovaquone,proguanil hydrochloride","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/10471/smpc","Mandanol (Paracetamol) 500 mg Tablets","M & A Pharmachem Ltd","paracetamol","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1662/smpc","Malarone paediatric 62.5 mg/25 mg film-coated tablets","GlaxoSmithKline UK","atovaquone,proguanil hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/947/smpc","Malarone 250 mg/100 mg film-coated tablets","GlaxoSmithKline UK","atovaquone,proguanil hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2306/smpc","Malarivon Syrup","Wallace Manufacturing Chemists Ltd","chloroquine phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9984/smpc","Majoven XL 75 mg prolonged release capsules, hard","Bristol Laboratories Ltd","venlafaxine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9983/smpc","Majoven XL 37.5 mg prolonged release capsules, hard","Bristol Laboratories Ltd","venlafaxine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10010/smpc","Maintelyte solution for infusion","Baxter Healthcare Ltd","potassium chloride,sodium chloride,glucose, anhydrous,magnesium chloride hexahydrate,sodium acetate trihydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9985/smpc","Majoven XL 150 mg prolonged release capsules, hard","Bristol Laboratories Ltd","venlafaxine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3863/smpc","Magnevist 2mmol/l solution for injection","Bayer plc","gadopentetic acid dimeglumine salt,gadopentetic acid dimeglumine salt","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4880/smpc","Magnesium Trisilicate Mixture BP","Thornton & Ross Ltd","magnesium trisilicate,sodium hydrogen carbonate,light magnesium carbonate","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1990/smpc","Magnesium Sulfate 50%w/v Solution for Injection or Infusion","Torbay & South Devon NHS Foundation Trust","magnesium sulfate heptahydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3539/smpc","Magnesium Sulfate 50%w/v Solution for Injection","Martindale Pharma, an Ethypharm Group Company","magnesium sulfate heptahydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3579/smpc","Magnesium Sulfate 1g/10ml Injection","Martindale Pharma, an Ethypharm Group Company","magnesium sulfate heptahydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10132/smpc","Magnesium Sulfate 20% w/v solution for infusion","Synchrony Pharma Ltd","magnesium sulfate heptahydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10502/smpc","Magnesium Sulfate 10% w/v solution for infusion","Synchrony Pharma Ltd","magnesium sulfate heptahydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1889/smpc","Magnaspartate 243mg Powder for Oral Solution","Kora Healthcare","magnesium aspartate dihydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4908/smpc","Magnesium Hydroxide Mixture BP","Thornton & Ross Ltd","magnesium hydroxide","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1109/smpc","Madopar CR 100 mg/25 mg Prolonged Release Hard Capsules","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10552/smpc","Maexeni 30micrograms/150micrograms film-coated tablets","Lupin Healthcare (UK) Ltd","ethinylestradiol,levonorgestrel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6926/smpc","Madopar 200mg/50mg Hard Capsules","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1111/smpc","Madopar 50 mg/12.5 mg Dispersible Tablets","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1110/smpc","Madopar 50 mg/12.5 mg Hard Capsules","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6924/smpc","Madopar 100 mg/25 mg Dispersible Tablets","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6925/smpc","Madopar 100mg/25mg Hard Capsules","Roche Products Limited","levodopa,benserazide hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/429/smpc","Macrobid Capsules 100mg B.P","ADVANZ Pharma","nitrofurantoin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10348/smpc","MacKenzies Smelling Salts","Teva UK Limited","ammonia liquor,eucalyptus oil","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/793/smpc","MabThera 500 mg concentrate for solution for infusion","Roche Products Limited","rituximab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5551/smpc","Maalox Plus Tablets","SANOFI","aluminium hydroxide gel,simeticone,magnesium hydroxide","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/3801/smpc","MabThera  100 mg Concentrate for Solution for Infusion","Roche Products Limited","rituximab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5333/smpc","MabThera 1400 mg Solution for Subcutaneous Injection","Roche Products Limited","rituximab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5550/smpc","Maalox Plus suspension","SANOFI","simeticone,magnesium hydroxide,aluminium hydroxide gel","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/2716/smpc","Maalox 175mg/200mg Oral Suspension","SANOFI","aluminium hydroxide,magnesium hydroxide","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/3910/smpc","Navelbine 20mg soft capsule","Pierre Fabre Limited","vinorelbine tartrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3912/smpc","Navelbine 10 mg / ml concentrate for solution for infusion","Pierre Fabre Limited","vinorelbine tartrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8073/smpc","Natures Aid Tea Tree Oil 100%","Thornton & Ross Ltd","tea tree oil","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/7984/smpc","Natures Aid Herbal Mucus Cough Syrup","Thornton & Ross Ltd","ipecacuanha liquid extract,liquorice liquid extract  ,squill liquid extract","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1152/smpc","Natrilix SR","Servier Laboratories Limited","indapamide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7979/smpc","Natures Aid Herbal Catarrh Relief Formula","Thornton & Ross Ltd","burdock root liquid extract,hyssop liquid extract ","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1151/smpc","Natrilix 2.5mg","Servier Laboratories Limited","indapamide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6563/smpc","Natrasleep","Omega Pharma Ltd","valerian extract,hop extract","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/8445/smpc","Natpar 75 micrograms/dose powder and solvent for solution for injection cartridges","Shire Pharmaceuticals Limited","parathyroid hormone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8446/smpc","Natpar 50 micrograms/dose powder and solvent for solution for injection cartridges","Shire Pharmaceuticals Limited","parathyroid hormone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1663/smpc","Nasonex 50 micrograms/actuation Nasal Spray, Suspension","Merck Sharp & Dohme Limited","mometasone furoate monohydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8447/smpc","Natpar 25 micrograms/dose powder and solvent for solution for injection cartridges","Shire Pharmaceuticals Limited","parathyroid hormone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8444/smpc","Natpar 100 micrograms/dose powder and solvent for solution for injection cartridges","Shire Pharmaceuticals Limited","parathyroid hormone","POM: Prescription only medicine"
